id,source,question,freeze_datetime,resolution_date,outcome,p_h,p_he,n_evidence,brier_h,brier_he,brier_delta,z,abs_z,reasoning_h,reasoning_he
5882ac81e7ec14b2d8b3da350027e1e7fee5373489361cc744e6d8f4e3a1f372,wikipedia,"According to Wikipedia, will a vaccine have been developed for Ureaplasma urealyticum infection by 2025-11-02?",2025-10-16T00:00:00+00:00,2025-11-02,0.0,0.05,0.08,10,0.0025000000000000005,0.0064,-0.0039,0.031578947368421054,0.031578947368421054,"Ureaplasma urealyticum is a bacterium associated with urogenital infections. Despite decades of research, no licensed vaccine exists for this pathogen. The bacterium's antigenic variability and the relatively low mortality rate have limited vaccine development incentives. By November 2025 (less than 1 year away), vaccine development is highly unlikely given typical timelines for vaccine approval.","The evidence provided discusses vaccines for pneumococcal disease, meningococcal disease, RSV, and mycoplasma testing markets, but contains no information about vaccine development for Ureaplasma urealyticum infection. The snippets focus on pneumococcal vaccine upgrades (PCV20/21), meningococcal vaccine developments, and mycoplasma testing (which is diagnostic, not preventive). Ureaplasma urealyticum is a bacterium that causes urogenital infections, distinct from the pathogens discussed. No evidence indicates vaccine development for this specific pathogen is underway or likely by November 2, 2025. The question requires checking Wikipedia's ""List of infectious diseases"" on the resolution date, which would show whether a vaccine is listed. Given the absence of any evidence of vaccine development for U. urealyticum and the short timeframe (approximately 1 year), the probability is low."
CPT,yfinance,"Will CPT's market close price on 2025-11-02 be higher than its market close price on 2025-10-26?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",2025-10-16T00:00:00+00:00,2025-11-02,0.0,0.5,0.5,8,0.25,0.25,0.0,0.0,0.0,"CPT (Camden Property Trust) is a stable, large-cap REIT with a market cap around $10B. The question asks if the stock price on 2025-11-02 will be higher than on 2025-10-26, a 7-day period. Without access to real-time data or specific catalysts, this is essentially a random walk prediction. REITs typically show modest volatility. Over a 7-day period, there's no systematic reason to expect upward or downward movement. Historical data suggests roughly 50% probability of any direction, with slight bias toward mean reversion. Given no specific information about earnings, dividends, or market events in that period, I estimate near 50-50 odds with minimal edge.","The question asks whether CPT (Camden Property Trust) will close higher on 2025-11-02 compared to 2025-10-26. The provided evidence snippets are largely irrelevant to this specific forecast. Most snippets discuss other stocks (CPRT/Copart, QBTS/D-Wave, Lucid), market holidays, Taiwan futures, and general stock market principles. None provide information about CPT's recent price performance, technical indicators, fundamental outlook, or market conditions specific to the October-November 2025 timeframe. Without concrete data on CPT's price trends, analyst ratings, earnings expectations, or sector performance, I must rely on a baseline assumption. For a 7-day price comparison on a mid-cap real estate stock with no directional information provided, the probability should be near 50%, with a slight adjustment accounting for typical market volatility and the fact that real estate stocks can be sensitive to interest rate expectations and economic data releases during this period."
0x7455e92b9e9c842ca260e65f0d640108223fd9f3430f997472825763654d96c7,polymarket,Will The Weeknd be the top Spotify artist for 2025?,2025-10-16T00:00:00+00:00,2025-12-03,0.0,0.15,0.62,10,0.0225,0.3844,-0.3619,0.5529411764705883,0.5529411764705883,"The Weeknd has been consistently among Spotify's top artists globally. However, predicting the single top artist for 2025 is challenging. Competition is intense from artists like Taylor Swift, Bad Bunny, Drake, and others who maintain massive streaming volumes. While The Weeknd has strong streaming numbers, he hasn't dominated as the #1 artist in recent years. The probability he achieves this specific ranking in 2025 is moderate but not high.","The evidence extensively documents The Weeknd's streaming dominance in 2025, including his record-breaking 'Blinding Lights' reaching 5 billion streams and his new album 'Hurry Up Tomorrow' achieving 58 million debut streams. He holds 28 songs in Spotify's Billions Club—more than any artist. However, the evidence does not contain Spotify's official 2025 year-end top artist announcement, which typically comes via Spotify Wrapped in early December. While The Weeknd's streaming metrics are exceptional, other major artists (Taylor Swift, Drake, Bad Bunny) also command massive audiences. The question requires Spotify's official 2025 ranking, not just streaming performance indicators. Given The Weeknd's demonstrated dominance but uncertainty about final 2025 rankings, a moderate-to-high probability is warranted."
DEXKOUS,fred,Will the spot exchange rate of South Korean won to US dollars have increased by 2025-11-02 as compared to its value on 2025-10-26?,2025-10-16T00:00:00+00:00,2025-11-02,0.0,0.5,0.55,10,0.25,0.30250000000000005,-0.05250000000000005,0.10000000000000009,0.10000000000000009,"The question asks whether the KRW/USD exchange rate will increase (won appreciates) over a 7-day period (Oct 26 to Nov 2, 2025). Short-term exchange rate movements are highly unpredictable and essentially random. Without specific information about upcoming economic events, policy changes, or market catalysts during this period, the probability should be close to 50%. A slight bias toward 50% reflects the inherent unpredictability of daily FX movements.","The question asks whether KRW/USD will increase (weaken won) from 2025-10-26 to 2025-11-02. Evidence shows the rate was around 1,420-1,426 won per dollar in mid-October 2025. Recent trends indicate sustained dollar strength driven by strong U.S. economic data and Fed policy uncertainty. However, snippet 9 (Oct 15) notes won strengthening on Fed rate cut expectations. The 7-day forecast window is short; near-term volatility is expected around FOMC meetings and trade negotiations. Expert forecasts in snippet 3 range from 1,350-1,450 won by year-end depending on trade deal outcomes. Given the current level (~1,420) and mixed signals (dollar strength vs. potential Fed easing), a small depreciation of the won (increase in rate) is slightly more likely than appreciation over this brief period, but uncertainty is substantial."
14b53bc593c52fa6616a9d0b81b58de35be6d1361196c29778ba80a1b04f1f63,wikipedia,"According to Wikipedia, will Koneru Humpy have a FIDE ranking on 2025-11-02 as high or higher than their ranking on 2025-10-26?",2025-10-16T00:00:00+00:00,2025-11-02,1.0,0.92,0.52,10,0.006399999999999993,0.2304,-0.224,-0.43478260869565216,0.43478260869565216,"Koneru Humpy is a top Indian chess player. FIDE rankings are updated monthly. The question asks if her ranking on 2025-11-02 will be as high or higher than on 2025-10-26 (a 7-day span within the same rating period). Since FIDE publishes rankings monthly, both dates would likely fall within the same published rating cycle, meaning her official FIDE ranking would be identical on both dates. Therefore, the ranking on 2025-11-02 would equal (and thus be 'as high or higher than') the ranking on 2025-10-26.","The question asks whether Koneru Humpy's FIDE ranking on 2025-11-02 will be as high or higher than on 2025-10-26. The evidence shows that as of September 2025, Humpy was ranked 6th among women. The October 2025 FIDE ratings (snippet 3) don't specifically mention Humpy's ranking, but indicate Chinese women dominate the top positions. Between October 26 and November 2, 2025, the FIDE World Cup runs from October 30 to November 27 (snippet 10), meaning Humpy would be competing during this period. Her performance in this tournament could affect her rating. Without specific data on her exact October 26 ranking or her World Cup performance, and given that elite players' ratings typically fluctuate modestly month-to-month, there's moderate uncertainty. However, the 7-day window is relatively short, and significant rating changes usually require multiple games with notable results. The lack of specific information about her October 26 ranking or World Cup performance makes this difficult to assess precisely."
242e17fa4cf02fba614df523a64f8527f7776f3443e6281386b5eddcd84a097c,wikipedia,"According to Wikipedia, will Hans Niemann have a FIDE ranking on 2025-11-02 as high or higher than their ranking on 2025-10-26?",2025-10-16T00:00:00+00:00,2025-11-02,0.0,0.52,0.72,10,0.27040000000000003,0.5184,-0.24799999999999994,0.4166666666666666,0.4166666666666666,"Hans Niemann's FIDE rating fluctuates based on tournament results. The question asks if his rating on 2025-11-02 will be at least as high as on 2025-10-26 (a 7-day period). Short-term rating changes depend on specific game outcomes during this interval. Without knowledge of his scheduled tournaments or recent performance trends, and given that elite players typically play in multiple rated games monthly, there's roughly equal probability of rating increase, decrease, or stability. A slight edge toward stability/improvement exists since top players often maintain or gradually improve ratings, but the 7-day window is short enough that random variation dominates.","The question asks whether Hans Niemann's FIDE ranking on 2025-11-02 will be as high or higher than on 2025-10-26. Evidence shows Niemann was ranked 12th with 2,738 points in October 2025 (snippet 7). The question requires comparing rankings 7 days apart in late October/early November 2025. FIDE typically releases rankings monthly (around the 1st of each month), so there would likely be no new official ranking between October 26 and November 2. Without a new ranking release, his rating would remain unchanged at 12th place, satisfying the condition. However, if a ranking is released on November 1st, his position could change based on tournament results. Given the monthly release schedule and lack of evidence of extraordinary rating changes for Niemann in this period, the most likely scenario is his ranking remains stable or improves slightly."
558aebef0c3c95c9559e54f27e8fa908da02917d9833abb9a2330d10b1b2b953,wikipedia,"According to Wikipedia, will Lilly King still hold the world record for 100m breaststroke in long course (50 metres) swimming pools on 2025-11-02?",2025-10-16T00:00:00+00:00,2025-11-02,1.0,0.42,0.78,10,0.3364000000000001,0.04839999999999999,0.2880000000000001,0.6206896551724138,0.6206896551724138,"Lilly King set the 100m breaststroke world record of 1:04.13 in 2017. As of my knowledge cutoff, this record has stood for several years. To lose this record by November 2, 2025, another swimmer would need to break it in the intervening period. While competitive swimming constantly produces faster times, the 100m breaststroke is a well-established event with strong competition. However, given the timeframe (approximately 1 year from my knowledge cutoff) and the incremental nature of world record progression, it's plausible but not certain that the record could be broken. I estimate moderate probability of the record being broken.","The question asks whether Lilly King will still hold the world record for 100m breaststroke in long course (50m) pools on 2025-11-02. The evidence provided discusses short course (25m) records and other events, but does not mention any changes to Lilly King's long course 100m breaststroke world record. The snippets reference Anna Elendt winning the world title in the 100m breaststroke on long course at the World Championships in Singapore in July 2025, but do not indicate she set a world record—only that she won the title. No evidence suggests the long course 100m breaststroke world record has been broken. Without evidence of a record change, and given that world records in this event are relatively stable, the probability that King still holds the record by November 2, 2025 remains high."
meteofrance_TEMPERATURE_celsius.07481.D,dbnomics,What is the probability that the daily average temperature at the French weather station at Lyon–Saint Exupéry Airport will be higher on 2025-11-02 than on 2025-10-26?,2025-10-16T00:00:00+00:00,2025-11-02,1.0,0.42,0.35,10,0.3364000000000001,0.42250000000000004,-0.08609999999999995,-0.16666666666666669,0.16666666666666669,"This question asks about comparing daily average temperatures at Lyon-Saint Exupéry Airport on two dates in late October and early November 2025. The dates are 7 days apart. In early November, Lyon typically experiences cooler temperatures than late October as autumn progresses. Historical climate data shows average temperatures decline from late October to early November in this region. However, day-to-day weather variability is substantial, and a single warm day in November could exceed a cooler day in October. Given the seasonal trend toward cooler temperatures and the short 7-day interval, the probability slightly favors the October 26 date being warmer.","The question asks whether the daily average temperature at Lyon–Saint Exupéry Airport will be higher on 2025-11-02 than on 2025-10-26. The provided evidence consists of weather forecasts and historical data from August-October 2025, but none of the snippets contain information about either 2025-10-26 or 2025-11-02 specifically. The most recent forecast data provided is from early October 2025 (October 8-11), which is before both target dates. Without actual temperature data or reliable forecasts for these specific dates, I must rely on seasonal patterns. Late October and early November in Lyon typically show declining temperatures as autumn progresses. October 26 would be warmer than November 2 on average. However, weather variability is substantial, and a cold front could arrive by late October while November 2 could be unseasonably warm. Given the lack of specific evidence and typical seasonal cooling patterns, the probability that November 2 is warmer than October 26 is below 50%, but not negligible due to weather unpredictability."
0x4928bece364d2def95c920459ab1fa54f449f99f33b0dbc93d6a84f80d9c9669,polymarket,Will Moonshot have the top AI model on December 31?,2025-10-16T00:00:00+00:00,2025-12-31,0.0,0.08,0.15,10,0.0064,0.0225,-0.0161,0.07608695652173912,0.07608695652173912,"Moonshot is a Chinese AI company with limited international presence compared to major players like OpenAI, Google, Anthropic, and xAI. While they have developed capable models, the Chatbot Arena leaderboard is dominated by established Western AI labs. Moonshot would need significant breakthroughs to surpass leaders like GPT-4, Claude, or Grok by December 31, 2025. Current trajectory suggests this is unlikely.","The question asks whether Moonshot will have the top AI model on the Chatbot Arena LLM Leaderboard on December 31, 2025. The evidence provided includes a reference to Moonshot AI's Kimi being in the web top 20 (snippet 7, from August 2025), but no current leaderboard rankings or recent performance data for Moonshot models. The evidence shows ChatGPT remains the global leader, with Gemini and Grok gaining ground. No evidence indicates Moonshot has achieved or is positioned to achieve the top arena score. The question requires checking a specific leaderboard on a future date, and current evidence suggests other companies (OpenAI, Google, xAI) have stronger positions in the competitive AI landscape."
meteofrance_TEMPERATURE_celsius.07607.D,dbnomics,What is the probability that the daily average temperature at the French weather station at Mont-de-Marsan will be higher on 2025-11-02 than on 2025-10-26?,2025-10-16T00:00:00+00:00,2025-11-02,1.0,0.45,0.42,10,0.30250000000000005,0.3364000000000001,-0.03390000000000004,-0.06666666666666672,0.06666666666666672,"This question asks about comparing daily average temperatures at Mont-de-Marsan on two dates in late October/early November 2025. Without access to real-time data or forecasts, I rely on climatological patterns. Late October to early November in southwestern France (Mont-de-Marsan is in Landes) typically shows declining temperatures as autumn progresses. November 2 is 7 days after October 26, and this period generally experiences cooling. However, weather is inherently variable, and individual days can deviate from seasonal trends. Given the slight seasonal cooling trend but substantial day-to-day variability, the probability is close to 50% but slightly below due to the expected seasonal decline.","The question asks whether the daily average temperature at Mont-de-Marsan on 2025-11-02 will be higher than on 2025-10-26. The evidence provides limited direct information about these specific dates. Snippet 10 indicates that temperatures in late October are near seasonal norms (~15°C) with no significant cold snaps expected before November 1, and November is forecast to be mild with a +0.5 to 1°C anomaly. Snippets 2, 4, 5, 6 show October temperatures in the 10-25°C range. The broader context shows 2025 has been exceptionally warm (third hottest summer on record), but this doesn't directly inform about the specific 7-day temperature difference. Without access to actual weather forecasts for these specific dates or historical temperature patterns for late October vs. early November at Mont-de-Marsan, the comparison is uncertain. Early November is typically slightly cooler than late October in France, but the mild winter forecast and lack of cold snaps could favor higher temperatures in early November. Given seasonal patterns and the mild forecast, there's slight uncertainty but a modest lean toward late October being warmer."
GNRC,yfinance,"Will GNRC's market close price on 2025-11-02 be higher than its market close price on 2025-10-26?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",2025-10-16T00:00:00+00:00,2025-11-02,0.0,0.5,0.5,9,0.25,0.25,0.0,0.0,0.0,"GNRC (Generac Holdings) is a diversified energy technology company. The question asks whether the stock price on 2025-11-02 will be higher than on 2025-10-26 (a 7-day period). Without access to real-time data or specific catalysts, I must rely on general market dynamics. Stock prices over short 7-day periods are largely unpredictable and typically move randomly around their trend. Historical data suggests roughly 50% of stocks move up or down in any given week. Given no specific information about GNRC's fundamentals, upcoming earnings, or market conditions during this period, the probability should be close to 50%.","No relevant evidence about GNRC's stock price, fundamentals, or market outlook is provided. The question asks about a 7-day price movement (Oct 26 to Nov 2, 2025). Without specific information about GNRC's recent performance, earnings, or market conditions, short-term stock movements are essentially random. Base rate for a stock moving up over a 7-day period is approximately 50%, with minimal directional bias."
AZNPqIQuA0,manifold,Will the fertility rate of South Korea increase from 2023 to 2025?,2025-10-16T00:00:00+00:00,2026-01-01,1.0,0.25,0.92,10,0.5625,0.006399999999999993,0.5561,0.8933333333333334,0.8933333333333334,"South Korea has experienced persistent fertility decline for decades, with the 2023 rate of 0.72 being near historic lows. While the December 2024 martial law attempt might theoretically create short-term social effects, reversing fertility trends requires sustained policy changes and cultural shifts. Historical evidence shows fertility rates are difficult to increase quickly. The 2-year timeframe is short for demographic reversal. Government incentives exist but have shown limited effectiveness. Probability of increase is low but non-zero given potential crisis-driven behavioral changes.","The evidence shows South Korea's total fertility rate (TFR) increased from 0.72 in 2023 to 0.75 in 2024, exceeding the 0.72 threshold. Multiple 2025 data points indicate continued growth: Q2 2025 TFR reached 0.76, July 2025 reached 0.80, and births have risen for 13+ consecutive months with 7.2-7.4% year-over-year growth in early 2025. Experts project 2025 TFR could reach 0.8. Key drivers include increased marriages (16+ consecutive months of growth), larger cohorts of women in their 30s, expanded child-benefit policies, and shifting attitudes toward childbirth. While structural challenges remain (high maternal age, low second/third births), the trajectory strongly suggests 2025 TFR will exceed 0.72. The martial law event (December 2024) appears to have had minimal direct impact on these demographic trends, which are driven by policy changes and demographic composition."
5d3843b63337bfacb27814102cd56f9d2bc77974d84c80d81aa0bdb2a0e057d9,wikipedia,"According to Wikipedia, will a vaccine have been developed for Fasciolasis by 2025-11-02?",2025-10-16T00:00:00+00:00,2025-11-02,0.0,0.08,0.15,9,0.0064,0.0225,-0.0161,0.07608695652173912,0.07608695652173912,"Fasciolasis is a parasitic disease caused by liver flukes (Fasciola species). Vaccine development for parasitic diseases is generally slower than for bacterial or viral diseases due to the complexity of parasite biology and immune evasion mechanisms. As of my knowledge cutoff, no widely available vaccine for fasciolasis exists. Given the timeline is only ~1.5 years away and parasitic disease vaccine development typically takes many years, the probability of a vaccine being documented on Wikipedia's infectious disease list by November 2025 is low.","The evidence provided discusses fasciolasis extensively, focusing on its epidemiology, spread, and economic impact. However, none of the snippets mention vaccine development for fasciolasis. Snippet 1 discusses climate change's impact on fasciolasis spread in South America. Snippets 2-4 discuss schistosomiasis (a different parasitic disease), mentioning potential future treatments but not vaccines. Snippet 5 discusses parasitic infections generally, mentioning the RTS,S malaria vaccine but not fasciolasis vaccines. Snippets 7-9 discuss fasciolasis prevalence and treatment with existing drugs (like ivermectin), but contain no information about vaccine development. The evidence suggests fasciolasis remains a neglected tropical disease without mention of vaccine candidates in development. Given the lack of evidence of vaccine development and the short timeframe (less than 1 year), the probability is low."
0x9d24d9f9b5995949cb158d943793dea20bd448e1b3971cb6f7418bb15e719661,polymarket,Will Elon and DOGE cut more than $250b in federal spending in 2025?,2025-10-16T00:00:00+00:00,2025-12-31,0.0,0.15,0.02,10,0.0225,0.0004,0.022099999999999998,-0.8666666666666667,0.8666666666666667,"This question asks whether federal spending will decrease by more than $250 billion between Q4 2024 and Q4 2025. Key considerations: (1) Federal spending typically grows year-over-year due to inflation, population growth, and mandatory spending increases; (2) DOGE (Department of Government Efficiency) was created to identify cuts, but actual implementation faces Congressional constraints; (3) A $250B decrease would require reversing normal spending growth plus achieving significant cuts—historically difficult; (4) While Trump administration has cut-focused rhetoric, achieving net spending reductions of this magnitude in one year is rare; (5) Mandatory spending (Social Security, Medicare) is hard to cut; (6) Political feasibility of large cuts remains uncertain. The baseline expectation is spending growth, not contraction.","The evidence overwhelmingly indicates that DOGE failed to achieve spending cuts in 2025. Multiple sources (snippets 2, 6, 8) cite Congressional Budget Office data showing federal spending actually INCREASED by $220 billion (4%) in fiscal 2025, not decreased. Snippet 4 notes actual verified cuts were around $16 billion, far below the $250 billion threshold. Snippet 5 confirms Musk departed DOGE in May 2025 after criticizing Trump's budget proposal. While DOGE claimed $200+ billion in savings (snippets 7, 10), these are inflated figures involving double-counting and non-cash adjustments, not actual spending reductions. The resolution criteria requires calculating Q4 2024 minus Q4 2025 federal expenditures using FRED data. Given documented spending increases rather than decreases, the probability of a $250+ billion reduction is extremely low."
IORB,fred,Will the Federal Reserve's interest rate on reserve balances have increased by 2025-11-02 as compared to its value on 2025-10-26?,2025-10-16T00:00:00+00:00,2025-11-02,0.0,0.05,0.15,9,0.0025000000000000005,0.0225,-0.019999999999999997,0.10526315789473684,0.10526315789473684,"The question asks whether the Federal Reserve's interest rate on reserve balances (IORB) will increase between October 26, 2025 and November 2, 2025. This is a 7-day window. The IORB is set by the Board of Governors and is a key monetary policy tool. The Fed typically changes rates at scheduled FOMC meetings (roughly every 6 weeks). There is no FOMC meeting scheduled between these dates based on the standard meeting calendar. Without a scheduled policy decision, the IORB rate would remain unchanged. The probability of an unscheduled rate change in this narrow window is very low.","The question asks whether the IORB (interest rate on reserve balances) will increase between October 26 and November 2, 2025. The evidence shows the Fed cut rates by 0.25% on September 17, 2025, to 4.00-4.25%, with expectations for additional cuts by year-end. An October 29 FOMC meeting is scheduled. The IORB typically moves in tandem with the Fed Funds rate. Given the Fed's dovish stance and rate-cutting cycle, an increase in IORB within a 7-day window is unlikely. The evidence suggests continued easing rather than tightening. However, the IORB could theoretically remain unchanged if no policy decision occurs between these dates, which would resolve as NO (no increase)."
0x3e6cb7ad03e2687d0befe8706bb9ac276b3d74c0a8c7e02bf3c6b796e25601c0,polymarket,Will the Kansas City Chiefs win the AFC West?,2025-10-16T00:00:00+00:00,2025-12-08,0.0,0.62,0.22,8,0.3844,0.0484,0.336,-0.6451612903225807,0.6451612903225807,"The Kansas City Chiefs have been the dominant AFC West team in recent years, winning the division multiple times. They have a strong organizational structure, excellent quarterback in Patrick Mahomes, and consistent playoff success. However, the AFC West includes competitive teams like the Los Angeles Chargers and Las Vegas Raiders. Without current 2025-2026 season data, I rely on historical performance trends showing the Chiefs as division favorites but not guaranteed winners.","The Chiefs have dominated the AFC West for 9 consecutive seasons (2016-2024), but face significant challenges in 2025. Evidence shows: (1) They started 0-2, losing to the Chargers and Eagles, dropping them to last place in the division; (2) The Chargers are 2-0 and now favored to win the division (+300 to +340 odds), with elite QB play and defense; (3) The Broncos and Raiders have strengthened rosters; (4) SportsLine projects only 23.7% probability of Chiefs winning the division, dropping to 17.2% after their loss; (5) Only 12.2% of 0-2 teams make the playoffs historically. However, the Chiefs retain Patrick Mahomes, Andy Reid, and 14 games remain. Their historical dominance and coaching excellence provide some resilience, though the early season collapse and division competition suggest their streak is likely ending."
TOTCI,fred,Will the total dollar amount representing all commercial and industrial loans made by commercial banks in the US have increased by 2025-11-02 as compared to its value on 2025-10-26?,2025-10-16T00:00:00+00:00,2025-11-02,0.0,0.52,0.55,9,0.27040000000000003,0.30250000000000005,-0.03210000000000002,0.06250000000000006,0.06250000000000006,"This question asks whether US commercial and industrial loans will increase over a 7-day period (Oct 26 to Nov 2, 2025). The TOTCI series measures total commercial and industrial loans in billions of dollars, updated weekly. Over short 1-week periods, loan totals typically show modest fluctuations. Historical data suggests slight week-to-week volatility, with roughly equal probability of increases or decreases in the short term. Economic conditions, seasonal patterns, and random variation all play roles. Without specific information about economic conditions in late October 2025, a near-50% baseline is appropriate, with slight adjustment for typical seasonal patterns in Q4.","The question asks about US commercial and industrial loans (TOTCI series) comparing 2025-11-02 to 2025-10-26. The evidence provided is largely irrelevant—it covers Korean household loans, global business lending forecasts, Chinese loans, Turkish credit institutions, and personal loan rates, none of which directly address US commercial bank C&I loans. The TOTCI series is weekly data (seasonally adjusted). Over a 7-day period, C&I loans typically show modest week-to-week variation. Historical patterns suggest slight increases are common but not guaranteed. Without specific recent data on US C&I loan trends or economic conditions for late October 2025, I rely on the baseline expectation that weekly loan balances tend to grow modestly over time, though weekly fluctuations are common. The lack of relevant evidence prevents strong directional confidence."
17917,metaculus,Will evidence of alien technology be recovered near the IM1 crash site before 2026?,2025-10-16T00:00:00+00:00,2025-12-31,0.0,0.02,0.08,10,0.0004,0.0064,-0.006,0.061224489795918366,0.061224489795918366,"The question asks whether evidence of alien technology will be recovered near the IM1 crash site before 2026. This requires finding not just unusual materials, but evidence specifically indicating technological origin. While Loeb's expedition recovered spherules for analysis, the scientific consensus remains skeptical. Most experts attribute IM1 to natural origins (possibly from a supernova). For this to resolve YES, analyses would need to demonstrate clear technological signatures (e.g., rare element concentrations in semiconductors, artificial structures). Given the short timeframe (until 2026), the scientific community's skepticism, and the lack of any preliminary findings suggesting artificial origin, the probability is very low.","The question asks about evidence of alien technology being recovered near the IM1 crash site before 2026. The provided evidence snippets discuss various unrelated topics: speculative claims about Roswell and other alleged UFO incidents, SETI detection strategies, and the 3I/ATLAS interstellar object. None of the snippets contain information about IM1 recovery findings or analysis results. Loeb's expedition recovered spherules from the IM1 crash site, which are undergoing analysis at UC Berkeley, Harvard, and Bruker Corporation. However, no evidence in these snippets indicates that analysis has yielded findings of alien technology. The snippets about Roswell and other incidents are largely debunked or speculative. Given the lack of concrete evidence of alien technology recovery from IM1, and considering that extraordinary claims require extraordinary evidence, the probability remains low despite ongoing analysis efforts."
6b1c68a507fa625722143674cac09c96d837fd8efb49e20bb9a3d5ee14d1cc99,wikipedia,"According to Wikipedia, will a vaccine have been developed for Group A streptococcal infection by 2025-11-02?",2025-10-16T00:00:00+00:00,2025-11-02,0.0,0.15,0.08,10,0.0225,0.0064,0.0161,-0.4666666666666666,0.4666666666666666,"Group A Streptococcus (GAS) vaccine development has been ongoing for decades. While several candidates are in clinical trials, no FDA-approved vaccine currently exists as of my knowledge cutoff. The timeline to 2025-11-02 is relatively short (~1 year). Given the regulatory approval process typically takes years, and no vaccine appears imminent, the probability of Wikipedia documenting an approved vaccine by that date is low, though not impossible if a candidate accelerates through trials.","The evidence provided focuses almost entirely on pneumococcal vaccines (Streptococcus pneumoniae), not Group A streptococcal (Strep A) infection vaccines. However, snippet 2 is directly relevant: it describes an ongoing Australian human-challenge trial (as of September 2025) aimed at accelerating Strep A vaccine development. The trial is in early stages, testing a vaccine candidate in healthy adults. This indicates a vaccine is still in development/testing phases, not yet approved or available. The question asks whether a vaccine will have been developed by November 2, 2025—only about 6 weeks from the trial's September 2025 start date. Given that the trial is just beginning and vaccine development typically requires years of testing, regulatory approval, and manufacturing, it is highly unlikely a Strep A vaccine will be fully developed and approved by November 2025. The evidence shows active research but no indication of imminent completion."
meteofrance_TEMPERATURE_celsius.07627.D,dbnomics,What is the probability that the daily average temperature at the French weather station at Saint-Girons will be higher on 2025-11-02 than on 2025-10-26?,2025-10-16T00:00:00+00:00,2025-11-02,1.0,0.42,0.5,10,0.3364000000000001,0.25,0.08640000000000009,0.13793103448275862,0.13793103448275862,"Saint-Girons is in southwestern France. Comparing temperatures 7 days apart in late October/early November: October 26 is early autumn while November 2 is early winter. Seasonal cooling typically occurs during this period. However, weather variability is high on short timescales. Without specific weather patterns, I estimate roughly equal probability of either day being warmer, with a slight bias toward October 26 being warmer due to seasonal trends.","The question asks whether the daily average temperature at Saint-Girons on 2025-11-02 will be higher than on 2025-10-26. The evidence provided discusses summer 2025 weather patterns in France, showing it was the third hottest summer on record with temperatures 1.9°C above normal. However, this evidence is about summer conditions (June-August 2025) and provides no information about late October or early November temperatures. Saint-Girons is in Haute-Garonne in Occitanie. Without specific forecasts or historical data for these particular dates in late autumn, and given that seasonal temperature patterns show October-November temperatures declining as winter approaches, there is no basis to predict one specific date will be warmer than another 7 days earlier. The probability should reflect maximum uncertainty about which of two specific autumn dates will be warmer."
86c2ccz9tQ,manifold,Will Tesla have driverless ride-hailing in the US by end of year?,2025-10-16T00:00:00+00:00,2026-01-01,0.0,0.15,0.15,10,0.0225,0.0225,0.0,0.0,0.0,"Tesla needs 10,000 driverless rides by year-end with no human backup (Waymo-style autonomy). Elon promised Austin launch by June 2025. However, Tesla's FSD has faced repeated delays, regulatory hurdles remain significant, and achieving 10k rides of genuine, non-trivial driverless trips with no observers is extremely challenging. While progress is possible, the strict criteria and historical delays make success unlikely by year-end.","The evidence shows Tesla has launched a Robotaxi service in Austin and San Francisco as of September 2025, with public app access. However, critical issues prevent YES resolution: (1) Safety drivers/monitors are still present in vehicles - snippet 2 states 'every vehicle still carries a safety driver' and Musk pledged to eliminate this 'by end of year'; snippet 5 confirms 'a human operator will be present in the passenger seat'; (2) The market explicitly excludes systems with backup drivers or observers in the car (per creator clarifications); (3) No evidence indicates 10,000+ rides have been completed by non-Tesla employees on genuine trips exceeding 400m; (4) Current operations appear limited to early testers and waitlists; (5) Snippet 8 documents safety glitches and issues requiring human intervention. While Tesla is operationally active and expanding, the requirement for truly driverless operation (Waymo-style, no human backup) has not been met. The service remains in supervised testing phase."
mqIkDr66P84o5wxxKuD9,manifold,Will LLM hallucinations be a fixed problem by the end of 2025?,2025-10-16T00:00:00+00:00,2026-01-01,0.0,0.15,0.08,10,0.0225,0.0064,0.0161,-0.4666666666666666,0.4666666666666666,"LLM hallucinations stem from fundamental architectural limitations—these models generate text probabilistically without true understanding or fact-checking mechanisms. While incremental improvements are possible (better training data, retrieval augmentation, fine-tuning), completely 'fixing' hallucinations by end-2025 is unlikely. The problem is deeply rooted in how transformers work. Most experts agree this requires architectural innovations beyond current approaches. Partial mitigation yes, complete resolution no.","The evidence strongly suggests LLM hallucinations will NOT be 'fixed' by end of 2025. A September 2024 peer-reviewed paper mathematically proves hallucinations are inherent to LLMs using Gödel's incompleteness theorem, with a theoretical 4% residual floor even with perfect mitigation. Current best techniques (RAG, RLHF) reduce hallucinations by at most 96%, leaving unavoidable residuals. OpenAI's GPT-5 shows improvement but hallucinations persist. Multiple 2025 sources confirm hallucinations remain prevalent (2.5-15% baseline, 69-88% in legal domains). The consensus shifted from 'elimination' to 'management and detection.' While mitigation techniques improve outcomes, complete elimination appears mathematically impossible. The question's resolution criteria requires hallucinations to be 'fixed' or 'solved,' which the evidence indicates is unachievable."
